date,PRCP_Illinois,TMAX_Illinois,TMIN_Illinois,PRCP_Indiana,TMAX_Indiana,TMIN_Indiana,PRCP_Iowa,TMAX_Iowa,TMIN_Iowa,PRCP_Nebraska,TMAX_Nebraska,TMIN_Nebraska,PRCP_Ohio,TMAX_Ohio,TMIN_Ohio
2000-01-01 00:00:00,0.0,7.7799999999999985,-2.34,0.0,10.6375,-3.4125,0.0,6.94,-4.159999999999998,0.0,9.757142857142854,-5.785714285714287,0.0,9.1,-5.6999999999999975
2000-01-02 00:00:00,0.16666666666666666,12.44,0.8800000000000001,0.31,15.2125,1.325,0.2545454545454545,5.5,-0.66,0.0375,6.3125,-7.4250000000000025,0.0,13.612500000000002,-0.2875
2000-01-03 00:00:00,0.0,13.439999999999998,8.881784197001253e-17,23.47,15.8375,5.7624999999999975,0.2545454545454545,4.43,-1.72,0.2875,0.975,-10.0625,6.3874999999999975,17.0875,6.8125
2000-01-04 00:00:00,5.533333333333332,3.0000000000000004,-5.0,19.610000000000007,13.0,-0.5624999999999998,3.140000000000001,-1.16,-10.920000000000002,0.125,-2.0,-19.1,33.1625,14.2875,4.6625000000000005
2000-01-05 00:00:00,0.0,-1.1,-12.56,0.34,0.2875000000000001,-5.5,0.0,-4.38,-14.89,0.075,3.8375,-11.1875,1.1571428571428568,6.125000000000003,-3.571428571428572
2000-01-06 00:00:00,0.0,0.3200000000000001,-9.66,0.0,1.3125000000000002,-5.700000000000001,0.41,1.44,-8.120000000000001,0.0375,5.275,-8.825,0.1,0.7625000000000002,-5.425
2000-01-07 00:00:00,0.0,3.3400000000000007,-5.76,0.0,5.2125,-4.1625,0.1,2.88,-11.78,0.0,9.3125,-9.537499999999998,0.0,4.85,-3.6571428571428575
2000-01-08 00:00:00,0.0,3.34,-5.44,0.06,3.625,-5.625,0.0,6.3400000000000025,-6.040000000000001,0.0,10.2125,-8.35,0.0,3.5,-6.8428571428571425
2000-01-09 00:00:00,3.016666666666666,6.34,-0.22000000000000008,0.0,7.3125,-1.7375000000000005,0.9454545454545454,6.83,-1.6,0.0,8.612499999999999,-5.6000000000000005,0.0,6.1125000000000025,-3.6625
2000-01-10 00:00:00,3.5500000000000003,7.32,2.22,0.59,9.175,2.6875,1.2363636363636363,6.779999999999999,-0.94,0.0,6.0625,-6.375,0.325,8.875,2.0125
2000-01-11 00:00:00,0.0,8.22,-1.3400000000000003,0.09,9.725,1.6124999999999998,0.0,5.380000000000001,-6.3400000000000025,0.0,6.6,-8.75,1.525,10.4,0.2428571428571429
2000-01-12 00:00:00,0.0,3.12,-3.88,0.06,6.1125000000000025,-4.500000000000001,0.0,0.6545454545454545,-6.218181818181819,0.0,6.1125000000000025,-7.7875,0.0375,5.4125000000000005,-4.671428571428573
2000-01-13 00:00:00,1.7,4.5600000000000005,-6.2200000000000015,0.59,7.7125,-4.5875,0.0,1.0090909090909088,-11.372727272727273,0.0,6.675,-13.3375,1.4625,5.8375,-3.7428571428571433
2000-01-14 00:00:00,0.0,-1.2399999999999998,-10.9,0.05,-0.2750000000000001,-10.4,0.0,-0.05454545454545443,-10.854545454545457,0.0,10.785714285714288,-7.299999999999999,0.5499999999999999,0.475,-12.6125
2000-01-15 00:00:00,0.0,2.22,-8.58,0.0,3.3375000000000004,-7.299999999999999,0.0,7.118181818181817,-6.0545454545454565,0.0,15.1375,-3.4000000000000004,0.0,-1.5125,-10.9
2000-01-16 00:00:00,0.0,7.980000000000001,-4.459999999999999,0.0,9.2375,-2.0,0.0,8.127272727272727,-9.081818181818182,0.0,8.3375,-8.0625,0.0,7.6625,-4.2375
2000-01-17 00:00:00,0.0,1.44,-4.880000000000001,1.12,3.475,-8.55,0.07272727272727274,-0.6090909090909089,-7.072727272727274,0.0,4.7875000000000005,-7.2875,0.0,4.799999999999999,-10.5625
2000-01-18 00:00:00,0.85,-1.5599999999999998,-5.2200000000000015,2.52,-2.575,-7.787499999999999,0.3333333333333333,0.290909090909091,-4.4818181818181815,0.0,11.4625,-4.5125,1.35,-2.4375,-9.3
2000-01-19 00:00:00,0.21666666666666667,1.66,-7.6800000000000015,3.4799999999999995,-0.7124999999999999,-8.8875,1.9416666666666669,2.527272727272728,-7.118181818181817,0.6124999999999999,7.525,-6.7875000000000005,0.0375,-2.5125,-8.875
2000-01-20 00:00:00,4.916666666666667,-1.7599999999999998,-15.419999999999998,5.339999999999999,-0.6874999999999999,-11.0875,6.509090909090909,-2.836363636363637,-19.53636363636364,0.0,5.4,-13.0375,6.4,-1.8625,-8.6125
2000-01-21 00:00:00,0.0,-9.34,-18.46,0.16,-6.6125000000000025,-19.3125,0.0,-7.781818181818181,-18.52727272727273,0.0,6.525,-10.9,1.2285714285714284,-5.0,-17.625
