date,PRCP_Illinois,TMAX_Illinois,TMIN_Illinois,PRCP_Indiana,TMAX_Indiana,TMIN_Indiana,PRCP_Nebraska,TMAX_Nebraska,TMIN_Nebraska,PRCP_Ohio,TMAX_Ohio,TMIN_Ohio,PRCP_Iowa,TMAX_Iowa,TMIN_Iowa,extreme_heat_Illinois,extreme_cold_Illinois,extreme_heat_Indiana,extreme_cold_Indiana,extreme_heat_Nebraska,extreme_cold_Nebraska,extreme_heat_Ohio,extreme_cold_Ohio,extreme_heat_Iowa,extreme_cold_Iowa
2005-10-01,0.0,22.68,7.9,0.0,22.6375,6.8625,0.0375,28.8875,6.5875,0.0,22.4375,5.6,0.0,25.8375,9.025,0,0,0,0,0,0,0,0,0,0
2005-10-02,0.0,26.54,13.12,0.0,26.985714285714288,11.657142857142857,0.0,29.8625,10.275,0.0,26.1,9.3875,1.2125,26.375,15.55,0,0,0,0,0,0,0,0,0,0
2005-10-03,6.899999999999999,26.9,17.759999999999994,0.08,29.128571428571423,16.04285714285714,0.0,29.987500000000004,10.0,0.0,28.1125,13.8375,0.0,27.9875,19.6,0,0,0,0,0,0,0,0,0,0
2005-10-04,0.4166666666666667,29.440000000000005,20.34,0.0,30.0,16.599999999999998,0.2875,27.287499999999994,9.0875,0.0,28.525,14.1125,0.95,30.2125,21.05,0,0,0,0,0,0,0,0,0,0
2005-10-05,0.0,29.64,19.22,0.0,29.5125,14.299999999999995,6.500000000000001,13.2625,4.0875,0.0,28.4625,13.2125,2.1,28.825,15.425,0,0,0,0,0,0,0,0,0,0
2005-10-06,3.8166666666666655,26.76,7.9,0.0,27.63750000000001,13.2625,0.0,11.1125,-0.7500000000000001,0.5375,27.6375,13.825,4.55,18.275,4.0375,0,0,0,0,0,1,0,0,0,0
2005-10-07,0.0,13.475,4.799999999999999,0.33,22.9875,8.4625,0.0,14.437500000000002,-3.675,4.9625,25.4875,11.6,0.0,10.0,2.7124999999999995,0,0,0,0,0,1,0,0,0,0
2005-10-08,0.0,11.9,4.32,0.0,16.612499999999994,7.1,0.0,18.212499999999995,-1.1000000000000003,4.925,14.300000000000002,8.887500000000003,0.0,12.425,1.2500000000000002,0,0,0,0,0,1,0,0,0,0
2005-10-09,0.0,14.56,4.9,0.0,15.2,6.0625,0.0,19.2375,2.4125,1.0499999999999998,12.974999999999998,7.85,0.0,14.5875,2.3125,0,0,0,0,0,0,0,0,0,0
2005-10-10,0.0,16.68,6.1400000000000015,0.06,15.775000000000002,7.8,4.0625,14.5,3.6,0.30000000000000004,15.275,9.375,0.0,16.500000000000004,2.9428571428571435,0,0,0,0,0,0,0,0,0,0
2005-10-11,0.0,18.340000000000003,8.02,0.61,15.562499999999998,11.337500000000002,2.7875,13.8875,4.925,0.2,15.9125,11.95,0.0,18.187500000000004,4.862500000000002,0,0,0,0,0,0,0,0,0,0
2005-10-12,0.16666666666666666,15.66,11.88,0.0,18.1375,11.7375,3.8125,13.6875,5.5500000000000025,0.0,17.3625,12.7125,0.2875,17.7125,9.3125,0,0,0,0,0,0,0,0,0,0
2005-10-13,0.5833333333333334,21.02,11.22,0.03,20.2375,12.1625,0.95,20.071428571428573,2.9285714285714284,0.0,18.4,11.25,0.5375,18.55,8.962499999999997,0,0,0,0,0,0,0,0,0,0
2005-10-14,0.0,21.68,9.34,0.0,22.562500000000004,12.225,0.0,23.4125,3.8625,0.0,20.7125,10.3375,0.0375,23.55,6.937500000000001,0,0,0,0,0,0,0,0,0,0
2005-10-15,0.0,24.34,8.120000000000001,0.0,22.225,9.4375,0.0,24.025,3.4,0.0,21.5375,8.6125,0.0,24.725,7.15,0,0,0,0,0,0,0,0,0,0
2005-10-16,0.0,20.34,5.639999999999999,0.0,20.6375,3.875,0.0,23.642857142857146,4.757142857142859,0.0,19.2875,4.8125,0.0,21.4625,4.8,0,0,0,0,0,0,0,0,0,0
2005-10-17,0.0,21.22,7.540000000000001,0.0,19.4,2.8375,0.0,24.225,6.9499999999999975,0.0,17.912499999999994,2.3625,0.3875,22.4375,8.899999999999997,0,0,0,0,0,0,0,0,0,0
2005-10-18,0.3833333333333333,25.34,8.559999999999999,0.23,21.625,5.15,0.0,26.8125,5.9750000000000005,0.0,19.8,4.5875,0.075,24.5875,7.225,0,0,0,0,0,0,0,0,0,0
2005-10-19,0.0,22.56,10.34,0.0,23.6125,8.2,0.225,25.57500000000001,4.025,0.0,22.7875,6.525,0.0,23.91428571428571,7.35,0,0,0,0,0,0,0,0,0,0
2005-10-20,5.633333333333333,19.22,8.34,1.9200000000000004,21.6625,8.625,2.825,14.375000000000002,0.9625,2.25,20.412500000000005,5.8500000000000005,3.9125,14.925,6.0375000000000005,0,0,0,0,0,0,0,0,0,0
2005-10-21,10.733333333333334,13.34,6.68,10.29,12.075,7.3625000000000025,0.4375,17.362499999999994,2.5,6.475,11.325,6.1125000000000025,4.9,12.775,3.8250000000000006,0,0,0,0,0,0,0,0,0,0
2005-10-22,0.16666666666666666,13.54,4.56,1.88,11.5375,5.8375,1.4500000000000002,12.7875,-0.3375,8.6,10.6125,6.1125,0.0,13.825,2.5125,0,0,0,0,0,1,0,0,0,0
2005-10-23,0.05,12.56,2.0,0.82,13.2,5.075,0.7,8.7625,-4.800000000000002,3.625,11.05,2.725,0.7,9.375,0.7625,0,0,0,0,0,1,0,0,0,0
2005-10-24,1.85,9.34,2.8,7.969999999999999,8.812500000000002,3.4625,0.0,11.2375,-7.0875,14.3125,9.7125,3.5125,0.7875,8.557142857142859,0.9285714285714284,0,0,0,0,0,1,0,0,0,0
2005-10-25,0.05,9.22,3.02,1.3,9.8,3.95,0.0,16.675,-6.4125,15.624999999999998,7.425,2.8625000000000003,0.0,10.0,0.9428571428571428,0,0,0,0,0,1,0,0,0,0
2005-10-26,0.0,11.44,1.64,0.51,11.0375,0.35,0.0,19.025,-4.237500000000002,4.324999999999998,9.025,2.075,0.0,11.828571428571427,0.08571428571428563,0,0,0,0,0,1,0,0,0,0
2005-10-27,0.0,12.64,1.975,0.0,11.3125,1.7125,0.0,19.3,-2.8375,0.0,9.4375,-0.06250000000000007,0.0,13.416666666666664,0.5666666666666667,0,0,0,0,0,1,0,1,0,0
2005-10-28,0.0,13.320000000000002,0.675,0.0,11.7375,-0.15,0.0,19.3875,-2.7755575615628914e-17,0.0,9.875,-0.3625,0.0375,14.671428571428573,-0.15714285714285714,0,0,0,1,0,1,0,1,0,1
2005-10-29,0.0,15.0,0.975,0.0,12.375,-1.6625,0.0,19.6625,5.074999999999998,0.0,11.2375,-2.15,0.0375,17.928571428571427,2.542857142857143,0,0,0,1,0,0,0,1,0,0
2005-10-30,0.16666666666666666,17.22,3.325,0.0,15.5375,-1.325,0.95,16.599999999999998,1.7375,0.0,14.025,-1.1875,0.2875,18.325,6.6125,0,0,0,1,0,0,0,1,0,0
2005-10-31,0.6833333333333332,15.860000000000005,6.525,0.14,18.112500000000004,2.7,0.0,13.9625,-0.35,0.0,17.075000000000006,0.9625,0.6124999999999999,14.4375,5.4125,0,0,0,0,0,1,0,0,0,0
2005-11-01,5.283333333333333,14.54,2.12,6.19,17.587500000000002,5.7625,0.0,16.7375,-0.7750000000000001,2.9624999999999995,17.3,5.9625,0.0,14.5125,0.06249999999999989,0,0,0,0,0,1,0,0,0,0
2005-11-02,0.05,15.439999999999998,3.475,1.08,15.1375,2.1625,0.0,23.125,2.8625,2.675,13.3375,1.8625,0.0,20.1375,0.475,0,0,0,0,0,0,0,0,0,0
2005-11-03,0.0,20.78,8.68,0.0,18.7375,4.5875,0.0,22.85,1.8625,0.0,16.75,3.1875,0.0,22.550000000000004,5.825,0,0,0,0,0,0,0,0,0,0
2005-11-04,0.05,22.12,9.56,0.0,21.8125,12.5,0.0,15.825,-1.8875,0.0,20.7125,8.9,0.0,18.35,4.775,0,0,0,0,0,1,0,0,0,0
2005-11-05,0.0,19.0,8.8,0.0,21.35,12.975,0.0,13.3375,-1.525,0.1,20.325000000000006,11.6625,0.0,13.949999999999998,5.262499999999998,0,0,0,0,0,1,0,0,0,0
2005-11-06,14.333333333333336,16.68,8.0,8.72,20.7,12.0875,0.0,15.1375,-5.575,2.5875,20.7,11.6625,9.314285714285717,12.65,5.362500000000002,0,0,0,0,0,1,0,0,0,0
2005-11-07,0.13333333333333333,13.12,4.44,0.1,16.525000000000002,2.9250000000000003,0.0,18.137500000000006,-0.2000000000000003,2.0625,16.387500000000006,2.5,0.0,16.45,5.3500000000000005,0,0,0,0,0,1,0,0,0,0
2005-11-08,0.0,18.44,7.56,0.61,18.325000000000006,5.475,0.0,22.8625,0.2625,5.05,15.5625,4.1625000000000005,0.0,19.175,6.7375000000000025,0,0,0,0,0,0,0,0,0,0
2005-11-09,0.18333333333333326,20.98,8.76,4.49,20.35,10.2125,0.0,18.7375,-2.2875,12.575,18.7625,8.962499999999997,0.0,19.362500000000004,4.437499999999999,0,0,0,0,0,1,0,0,0,0
2005-11-10,0.0,12.78,-0.66,0.0,18.6,2.0125,0.0,15.7,-3.9500000000000006,0.35,18.625,3.975,0.0,11.725,-2.8375,0,1,0,0,0,1,0,0,0,1
2005-11-11,0.0,12.12,0.4200000000000001,0.0,12.7,-1.325,0.0,23.95000000000001,4.2375,0.0,10.475,-1.75,0.0,15.6875,-0.5375,0,0,0,1,0,0,0,1,0,1
2005-11-12,0.13333333333333333,18.34,3.78,0.0,15.750000000000002,0.8375,0.825,23.2625,4.6,0.0,14.249999999999998,-0.925,0.2,18.95,6.4,0,0,0,0,0,0,0,1,0,0
2005-11-13,3.85,17.68,5.58,1.93,20.15,5.900000000000001,0.0,11.671428571428573,-0.8571428571428571,1.6375000000000002,17.55,3.6125,3.9857142857142853,17.4125,4.575,0,0,0,0,0,1,0,0,0,0
2005-11-14,0.0,12.66,0.3200000000000001,1.15,17.3625,0.55,0.0,10.7,-1.875,2.8875,15.4875,0.0749999999999999,0.0,9.8625,-0.4875,0,0,0,0,0,1,0,0,0,1
2005-11-15,4.533333333333334,8.64,1.98,42.8,13.957142857142856,2.5285714285714285,6.242857142857143,7.7,-3.7375,18.775,16.1125,2.725,3.6,5.5625,0.925,0,0,0,0,0,1,0,0,0,0
2005-11-16,8.733333333333333,8.559999999999999,-2.78,21.410000000000004,15.157142857142857,-0.05714285714285716,0.45,-1.1125,-11.6625,10.412499999999998,18.475,2.15,16.2875,2.6375,-7.237499999999999,0,1,0,1,0,1,0,0,0,1
2005-11-17,0.0,-0.9,-10.36,0.08,2.175,-6.6750000000000025,0.0,2.0125,-10.475,0.15714285714285714,2.775,-5.9750000000000005,0.0375,-3.9,-13.1125,0,1,0,1,0,1,0,1,0,1
2005-11-18,0.0,0.4600000000000001,-8.559999999999999,0.0,0.2625000000000001,-7.8375,0.0,10.1375,-5.837500000000001,0.0,0.4874999999999999,-8.525,0.0,3.0500000000000007,-9.3,0,1,0,1,0,1,0,1,0,1
2005-11-19,0.0,8.68,-1.5400000000000005,0.03,6.525,-3.9625,0.6,11.5875,-2.5,0.0,4.8875,-6.175,0.0625,8.3125,-0.5375000000000001,0,1,0,1,0,1,0,1,0,1
2005-11-20,0.0,11.12,0.46,0.0,11.4375,-1.1,0.7374999999999999,10.337500000000002,-4.025,0.0,11.8125,-2.2,0.042857142857142864,7.35,1.825,0,0,0,1,0,1,0,1,0,0
2005-11-21,0.0,8.099999999999998,0.02000000000000001,0.0,10.8375,-1.875,0.0,12.625,-3.6875,0.0,11.925000000000002,-1.8625000000000005,0.0,7.487499999999999,-0.07500000000000004,0,0,0,1,0,1,0,1,0,1
2005-11-22,0.0,9.34,-1.2399999999999998,0.06,5.8875,-1.3999999999999997,0.0,13.412499999999998,-2.7124999999999995,0.0,7.075,-1.5875,0.0,8.0625,-2.1625,0,1,0,1,0,1,0,1,0,1
2005-11-23,0.7666666666666666,7.6599999999999975,-1.1,0.48,5.7,-4.0125,0.0,16.5375,0.7625000000000001,0.825,3.0500000000000003,-4.875,0.0,7.4875,-1.2624999999999995,0,1,0,1,0,0,0,1,0,1
2005-11-24,0.0,10.68,-4.56,1.35,6.524999999999999,-4.5125,0.0,14.45,-3.8125,3.3625,3.2625,-6.0375,0.0,7.457142857142857,-7.385714285714285,0,1,0,1,0,1,0,1,0,1
2005-11-25,0.0,-2.22,-10.239999999999998,0.13,-1.05,-10.5625,0.0,8.275,-7.775000000000001,0.5375,-0.475,-11.525,0.0,-0.6428571428571429,-9.025,0,1,0,1,0,1,0,1,0,1
2005-11-26,0.4166666666666667,1.24,-7.0,0.1,1.95,-8.3375,0.0,16.175,-6.65,0.0,1.7875,-7.85,0.2571428571428572,6.200000000000001,-5.314285714285715,0,1,0,1,0,1,0,1,0,1
2005-11-27,3.1666666666666665,12.54,0.2200000000000001,2.48,10.2875,0.6875000000000001,2.9000000000000004,12.225,-3.1124999999999994,1.4,10.275,0.18750000000000025,1.5833333333333333,11.657142857142857,-0.3714285714285716,0,0,0,0,0,1,0,0,0,1
2005-11-28,23.96666666666667,14.44,7.880000000000001,6.119999999999999,14.8125,6.812500000000001,19.4625,1.1875,-7.85,6.0375,15.775,6.6000000000000005,13.316666666666668,10.975,2.9874999999999994,0,0,0,0,0,1,0,0,0,0
2005-11-29,1.05,10.56,-2.54,12.76,16.1875,3.3875,2.925,-3.825,-8.6125,14.5125,18.875,5.9625,2.4,5.625,-6.250000000000001,0,1,0,0,0,1,0,0,0,1
2005-11-30,0.0,-1.44,-5.340000000000002,0.08,5.875,-2.7,0.8999999999999999,-1.725,-11.6625,0.35,7.075000000000001,-0.3375,0.0375,-1.4285714285714284,-9.928571428571429,0,1,0,1,0,1,0,1,0,1
2005-12-01,3.35,-0.98,-6.2,0.3333333333333333,3.675,-3.75,0.875,-3.2500000000000004,-16.475,0.325,0.4249999999999999,-4.275,5.357142857142857,-3.325,-10.8375,0,1,0,1,0,1,0,1,0,1
2005-12-02,0.05,-2.66,-11.239999999999998,0.63,-0.625,-7.9,0.0,-3.9625,-13.6125,0.5125,-0.2125,-6.325,0.05,-7.075,-15.0,0,1,0,1,0,1,0,1,0,1
2005-12-03,0.08333333333333333,-3.34,-9.9,0.4555555555555555,-1.6625000000000003,-8.0375,0.2,-4.312500000000001,-10.9625,0.475,-2.5500000000000007,-7.0,1.8142857142857145,-6.2625,-11.2375,0,1,0,1,0,1,0,1,0,1
2005-12-04,1.7833333333333332,-1.22,-8.86,3.3600000000000003,-0.9750000000000004,-5.4875,0.0375,-6.875,-17.5625,2.95,-1.8875,-5.2875000000000005,0.6142857142857142,-5.975,-14.675,0,1,0,1,0,1,0,1,0,1
2005-12-05,0.0,-5.000000000000001,-16.439999999999998,0.05,-1.7499999999999998,-9.875,1.2875,-8.337499999999999,-19.575,0.0,-2.7,-5.7624999999999975,0.0,-9.4375,-18.9,0,1,0,1,0,1,0,1,0,1
2005-12-06,0.26666666666666666,-7.459999999999999,-15.8,0.03,-4.300000000000002,-13.0625,0.4125,-9.375,-21.875,0.075,-3.8875,-12.15,1.8875,-10.975,-20.0,0,1,0,1,0,1,0,1,0,1
2005-12-07,0.0,-7.56,-19.32,0.05,-4.925,-12.925,0.1625,-14.025,-21.6125,0.0625,-4.9875,-12.35,1.625,-12.3625,-22.2875,0,1,0,1,0,1,0,1,0,1
2005-12-08,0.0,-8.1,-18.22,2.9200000000000004,-5.275000000000001,-13.5375,0.95,-10.6875,-24.4375,1.525,-3.825,-14.6375,4.0625,-10.8875,-18.6625,0,1,0,1,0,1,0,1,0,1
2005-12-09,5.566666666666666,-5.56,-14.9,9.32,-2.8375,-13.2625,0.0,-5.012499999999998,-21.1,4.685714285714285,-0.4875,-11.6125,2.5142857142857147,-9.3125,-21.475,0,1,0,1,0,1,0,1,0,1
2005-12-10,0.0,-3.78,-15.32,0.03333333333333333,-4.6625,-11.6625,0.0,3.6125,-10.775,0.25,-3.55,-9.5125,0.1,-1.8625,-16.1125,0,1,0,1,0,1,0,1,0,1
2005-12-11,0.5,1.7799999999999998,-8.559999999999999,0.3333333333333333,0.75,-7.15,0.0,6.25,-3.55,0.9375,0.21249999999999994,-6.250000000000001,0.3714285714285714,2.0875,-8.675,0,1,0,1,0,1,0,1,0,1
2005-12-12,0.43333333333333335,0.32,-7.119999999999999,0.6199999999999999,0.28750000000000003,-7.212499999999999,0.0,8.887500000000003,-4.2375,0.9875,-0.2,-8.6875,0.5428571428571428,0.625,-4.175000000000002,0,1,0,1,0,1,0,1,0,1
2005-12-13,0.3,-0.66,-5.5600000000000005,0.0,-0.7625,-8.462499999999999,0.3125,6.8125,-5.362500000000002,0.0,-3.9,-13.2,0.0625,1.5249999999999997,-6.5124999999999975,0,1,0,1,0,1,0,1,0,1
2005-12-14,2.9166666666666665,2.22,-3.1,0.51,0.6999999999999998,-5.9625,1.0625,3.8,-3.3375000000000004,0.825,-1.5374999999999996,-10.625,5.742857142857143,2.7875,-3.1875000000000004,0,1,0,1,0,1,0,1,0,1
2005-12-15,0.8333333333333334,3.12,-2.78,4.630000000000001,3.2,-2.975,0.475,1.1124999999999998,-5.0,4.8375,1.6125,-4.4625,1.975,2.025,-4.362500000000002,0,1,0,1,0,1,0,1,0,1
2005-12-16,0.3833333333333333,1.58,-5.54,3.96,2.225,-3.55,0.0375,-2.375,-11.6,6.2375,1.4625,-3.1875000000000004,0.8374999999999999,-4.1000000000000005,-7.8625000000000025,0,1,0,1,0,1,0,1,0,1
2005-12-17,0.13333333333333333,-2.0,-10.66,0.23,0.2625000000000001,-8.875,0.0,-6.4,-14.7875,0.325,-0.08749999999999998,-8.8875,0.075,-5.7625,-14.175,0,1,0,1,0,1,0,1,0,1
2005-12-18,0.08333333333333333,-4.24,-12.56,0.08,-0.9125,-10.612500000000002,0.95,-7.471428571428571,-18.65714285714285,0.0,-0.8999999999999999,-10.275,0.0,-8.174999999999999,-15.4875,0,1,0,1,0,1,0,1,0,1
2005-12-19,0.0,-7.0200000000000005,-17.0,0.05,-5.425,-14.5,0.0,-4.0875,-18.75,0.2625,-3.3375,-14.787499999999998,0.0,-8.6,-18.9625,0,1,0,1,0,1,0,1,0,1
2005-12-20,0.0,-6.660000000000001,-15.68,0.0,-5.987499999999999,-15.4875,0.0,0.425,-15.2,0.0,-6.874999999999999,-15.775,0.0,-5.887500000000001,-16.0625,0,1,0,1,0,1,0,1,0,1
2005-12-21,0.0,-2.76,-11.44,0.0,-1.95,-11.525,0.0,5.55,-13.05,0.0,-2.9,-13.187500000000002,0.0,-3.2625,-15.4375,0,1,0,1,0,1,0,1,0,1
2005-12-22,0.0,-0.20000000000000026,-11.000000000000002,0.0,0.4875,-8.75,0.0,11.587500000000002,-5.6125,0.0,-0.625,-8.0125,0.0,2.1499999999999995,-12.1625,0,1,0,1,0,1,0,1,0,1
2005-12-23,0.0,6.88,-3.3400000000000007,6.35,4.985714285714286,-3.085714285714286,0.0,12.2875,-0.7125,0.0,3.9625,-4.175,0.0,6.3875,-1.7375000000000005,0,1,0,1,0,1,0,1,0,1
2005-12-24,0.21666666666666667,8.34,1.7799999999999998,0.13,7.057142857142857,0.2285714285714285,1.275,9.9875,-0.06250000000000007,0.325,7.0125,-1.1,1.1,5.6,0.29999999999999993,0,0,0,0,0,1,0,1,0,0
2005-12-25,1.5666666666666669,4.98,0.92,11.6,5.942857142857143,0.2428571428571429,0.0,9.437500000000002,-2.225,2.9250000000000003,7.075000000000001,0.3,0.2571428571428572,2.0571428571428574,0.014285714285714266,0,0,0,0,0,1,0,0,0,0
2005-12-26,0.0,2.22,-0.12000000000000002,7.677777777777778,3.185714285714286,-0.7000000000000001,0.0,12.85,-2.5125,6.85,4.025,0.07499999999999997,0.0,0.9571428571428572,-1.6714285714285713,0,1,0,1,0,1,0,0,0,1
2005-12-27,0.0,4.2200000000000015,-0.4400000000000001,0.03,4.771428571428571,-0.3285714285714286,0.125,12.937500000000002,-3.4625,0.0,3.0,-0.4125,0.0,2.8500000000000005,-1.65,0,1,0,1,0,1,0,1,0,1
2005-12-28,0.05,8.66,0.9,3.81,10.242857142857146,2.0,0.0,9.6625,-2.025,0.95,9.8625,0.625,0.1375,2.2749999999999995,-1.725,0,0,0,0,0,1,0,0,0,1
2005-12-29,0.5499999999999999,2.68,0.4400000000000001,9.122222222222225,9.514285714285714,1.0571428571428572,0.1,9.325,-3.55,8.625,10.6125,1.6874999999999998,0.0,0.975,-1.025,0,0,0,0,0,1,0,0,0,1
2005-12-30,0.0,2.68,0.24,2.0,4.857142857142857,1.042857142857143,0.45,5.6375,-3.25,0.8624999999999999,2.925,0.8624999999999999,0.725,1.8875,-0.425,0,0,0,0,0,1,0,0,0,1
2005-12-31,3.4666666666666663,3.6599999999999993,0.4400000000000001,3.888888888888889,5.871428571428572,1.1285714285714286,0.0,7.2125,-6.8874999999999975,2.775,4.0875,0.625,0.0375,2.2125000000000004,-1.5375,0,0,0,0,0,1,0,0,0,1
2006-01-01,0.0,4.575,-0.85,0.03,5.542857142857144,-1.2857142857142858,1.2875,9.5125,-1.525,1.4500000000000004,4.925,0.4875,0.0,3.4750000000000005,-2.2875,0,1,0,1,0,1,0,0,0,1
2006-01-02,4.859999999999999,9.750000000000002,2.2,7.18,11.5125,1.9375,5.0875,6.325,-2.9875,7.950000000000001,9.0875,1.1,2.975,5.8500000000000005,1.6749999999999996,0,0,0,0,0,1,0,0,0,0
2006-01-03,6.2600000000000025,8.325,3.175,6.34,11.7375,4.7375,0.0,8.125,-2.925,16.75,9.9375,4.575,1.1,3.4750000000000005,0.975,0,0,0,0,0,1,0,0,0,0
2006-01-04,0.46,5.4,2.5,0.31999999999999995,7.725,4.025,0.0,10.775,-2.9875,0.6375,7.9875,4.025,0.1,3.3375,0.3624999999999999,0,0,0,0,0,1,0,0,0,0
2006-01-05,0.06,4.7,0.7,0.18,8.125,1.4625,0.0,7.4375,-2.7375,0.825,7.562499999999999,1.45,0.0,3.35,-2.0875,0,0,0,0,0,1,0,0,0,1
2006-01-06,0.0,1.225,-1.5,0.08,2.55,-1.95,0.0,9.7375,-6.4125000000000005,1.1125,2.1375,-3.3875,0.0,-0.975,-4.525,0,1,0,1,0,1,0,1,0,1
2006-01-07,0.0,1.95,-2.35,0.0,1.5125,-2.4250000000000003,0.0,15.35,-2.9750000000000005,0.1,0.3375,-4.025,0.0,4.0375,-3.0,0,1,0,1,0,1,0,1,0,1
2006-01-08,0.0,7.925,-0.125,0.0,7.5625,-1.5375,0.225,12.699999999999998,-2.125,0.0,5.75,-0.5375000000000001,0.0,7.0375,-1.875,0,1,0,1,0,1,0,1,0,1
2006-01-09,0.0,9.175,1.125,0.0,12.925,0.6375000000000001,0.6,4.374999999999999,-4.575,0.0,10.075,0.7124999999999999,0.0,4.6,-4.025,0,0,0,0,0,1,0,0,0,1
2006-01-10,0.26,2.9000000000000004,-3.75,3.82,6.05,0.0749999999999999,0.0,6.1875,-5.9875,0.4125,7.2875,0.9249999999999998,0.0,1.2857142857142858,-8.485714285714286,0,1,0,0,0,1,0,0,0,1
2006-01-11,7.68,4.325,-1.7999999999999998,8.110000000000001,8.6875,0.55,0.0,12.175,-2.7124999999999995,2.8375000000000004,9.8625,1.2499999999999998,2.125,3.8125,-5.9625,0,1,0,0,0,1,0,0,0,1
2006-01-12,0.0,9.425,-0.55,0.28,8.337500000000002,1.3875000000000002,0.0,13.825,-0.2625000000000001,0.5125,10.275,0.625,0.0,8.885714285714286,-1.0571428571428572,0,1,0,0,0,1,0,0,0,1
2006-01-13,1.26,13.625,1.65,10.32,12.437500000000002,3.2625,0.0,7.150000000000001,-5.775,3.2,13.7625,1.4375,0.0,6.937500000000001,-3.4000000000000004,0,0,0,0,0,1,0,0,0,1
2006-01-14,6.92,4.575,-2.5,9.56,8.7625,-0.825,0.0,12.6375,-5.4875,6.5625,11.825,-1.8875,0.1625,4.525,-7.35,0,1,0,1,0,1,0,1,0,1
2006-01-15,0.0,3.475,-3.5,0.03,3.2749999999999995,-4.3,0.0,17.425,-1.3125,0.0,0.7874999999999999,-6.049999999999999,0.0,7.7857142857142865,-4.842857142857143,0,1,0,1,0,1,0,1,0,1
2006-01-16,0.0,7.775,-0.55,0.0,6.5125,-2.5,0.0,12.5,-3.125,0.125,4.25,-4.4625,0.0,10.075,-0.9125,0,1,0,1,0,1,0,1,0,1
2006-01-17,3.56,9.3,-1.525,11.88,11.025,-1.7125,0.0,4.4375,-9.3,4.825,9.374999999999998,-1.325,0.225,2.2375000000000003,-5.625,0,1,0,1,0,1,0,1,0,1
2006-01-18,0.0,1.525,-4.975,8.99,8.2625,-4.575,0.0,9.8625,-5.7,17.525000000000002,10.5,-3.825,0.0375,1.8,-8.3375,0,1,0,1,0,1,0,1,0,1
2006-01-19,0.0,6.9250000000000025,-4.633333333333333,0.03,5.5625,-3.5250000000000004,0.0375,13.125000000000002,-4.312500000000001,0.225,4.9875,-3.875,0.0,8.05,-5.349999999999999,0,1,0,1,0,1,0,1,0,1
2006-01-20,0.0,13.46,0.4400000000000001,0.23,13.750000000000002,4.325,0.45,5.762500000000001,-5.9,0.1875,12.8625,2.6875,0.325,5.9,-2.6375,0,0,0,0,0,1,0,0,0,1
2006-01-21,20.616666666666664,6.660000000000001,-3.86,3.8400000000000007,13.825,1.1875,0.0,6.8875,-8.174999999999999,1.125,13.0625,3.1375,16.6125,-1.6749999999999998,-5.75,0,1,0,0,0,1,0,0,0,1
2006-01-22,0.0,1.3199999999999998,-4.6800000000000015,1.22,6.025,-2.8625000000000003,0.0,7.162500000000001,-9.05,3.625,6.1,-3.725,9.525,-0.7625,-5.125,0,1,0,1,0,1,0,1,0,1
2006-01-23,0.0,1.3199999999999998,-4.12,6.029999999999999,3.2,-2.375,0.0,6.1125,-8.9625,6.549999999999999,3.7375,-3.1375,6.35,-0.575,-8.2,0,1,0,1,0,1,0,1,0,1
2006-01-24,0.0,2.24,-3.24,0.03,6.374999999999999,-3.8,0.0,10.0,-5.7625,0.2625,6.3875,-3.8125,3.175,3.7,-3.8875000000000006,0,1,0,1,0,1,0,1,0,1
2006-01-25,0.0,6.44,-3.3200000000000003,0.16,5.9125000000000005,-2.3625,0.0,13.2625,-8.125000000000002,1.2125,4.1625,-1.9625,0.0,4.8,-6.875,0,1,0,1,0,1,0,1,0,1
2006-01-26,0.0,3.92,-5.8,0.0,3.0625,-5.775,0.0,15.7,-3.75,0.4249999999999999,1.05,-4.362500000000002,0.0,7.9125,-6.1,0,1,0,1,0,1,0,1,0,1
2006-01-27,0.0,8.559999999999999,-3.4599999999999995,0.0,6.5875,-4.7375,0.0,14.187499999999998,-2.9125,0.0,3.6125,-5.4125,0.0375,11.5375,-1.325,0,1,0,1,0,1,0,1,0,1
2006-01-28,2.783333333333333,11.66,1.66,0.2,10.2875,-0.2250000000000001,1.4875,11.9625,-2.47142857142857,0.5125,9.6375,-2.3625000000000003,1.1,11.025,1.9375,0,0,0,1,0,1,0,1,0,0
2006-01-29,27.71666666666667,10.42,5.459999999999999,12.3,13.475,5.625,1.275,7.562499999999999,-4.9875,3.1375,13.8875,3.6,19.857142857142858,7.5625,3.0500000000000007,0,0,0,0,0,1,0,0,0,0
2006-01-30,0.35000000000000003,7.9,1.2200000000000002,2.21,11.1125,1.925,0.0,8.275,-6.6625,3.2750000000000004,12.975,3.2625,0.5571428571428572,3.7375,-0.2750000000000001,0,0,0,0,0,1,0,0,0,1
2006-01-31,0.08333333333333333,4.459999999999999,-1.88,0.2,5.0625,-0.08749999999999998,0.0,11.1125,-3.625,0.2875,7.924999999999999,-0.3625,0.0,5.4,-3.125,0,1,0,1,0,1,0,1,0,1
2006-02-01,0.0,8.22,-1.7799999999999998,0.0,5.7125,-1.5375,0.0,12.65,-6.5124999999999975,0.0375,4.025,-2.2375,0.0375,8.675,-1.1125,0,1,0,1,0,1,0,1,0,1
